gene	cluster	p_val	avg_log2FC	p_val_adj	pct.1	pct.2
C5orf45	14	5.96584537112741e-112	0.567052110156193	1.45441344302715e-107	0.328	0.089
ZG16B	14	1.32246089432807e-111	0.927353535257793	3.2240274142824e-107	0.274	0.069
FZD3	14	1.44723571257822e-111	0.793231009626421	3.52821594369445e-107	0.285	0.072
GALNT6	14	3.54695988157046e-111	1.12156046642289	8.64713349528063e-107	0.301	0.081
TTC9	14	3.85150216017082e-110	0.986309547788634	9.38957711628043e-106	0.322	0.089
SIPA1L3	14	1.32206769332502e-109	0.967774194365187	3.22306882955706e-105	0.28	0.071
SFI1	14	1.6296194157139e-109	0.774154570059751	3.97284917356891e-105	0.304	0.081
COL21A1	14	1.99695057906203e-109	0.692836165923594	4.86836581669532e-105	0.31	0.082
DLGAP1-AS1	14	2.81520769707065e-109	0.875148771516463	6.86319484468854e-105	0.284	0.074
NAT1	14	2.85266185779801e-109	0.795975490039555	6.95450434312577e-105	0.348	0.099
AEBP2	14	1.19116731802724e-108	0.930012501669358	2.90394680461861e-104	0.328	0.093
CAMSAP1	14	1.21530756595684e-108	0.924919679393414	2.96279831504619e-104	0.333	0.094
C5orf42	14	1.79437568999131e-108	1.27082494099606	4.37450849462981e-104	0.251	0.061
GFM2	14	1.15910236260403e-107	0.799314053429249	2.82577564979237e-103	0.319	0.088
POFUT2	14	2.01728441818405e-107	0.551298889009106	4.91793768309091e-103	0.336	0.094
GLB1L	14	3.66396842420981e-107	0.707601984688809	8.93238862138109e-103	0.33	0.091
EFCAB12	14	4.05285560849005e-107	0.797342635677313	9.8804566879379e-103	0.299	0.078
IPO11	14	6.48672378478393e-107	1.07919337151712	1.58139839149247e-102	0.301	0.082
DNER	14	1.41892223909912e-106	0.551139667550816	3.45919052669974e-102	0.329	0.09
ZBTB18	14	2.2319422457971e-106	0.79154073086241	5.44125200102875e-102	0.297	0.078
TFAP2A	14	1.07726603727937e-105	0.910640631931847	2.62626687228339e-101	0.311	0.086
PPP1R36	14	3.18683991507968e-105	0.713898466659523	7.76919702897275e-101	0.259	0.063
CCDC160	14	5.20070832261408e-105	0.847023788750624	1.26788068197009e-100	0.259	0.064
XPNPEP3	14	1.70854245423132e-104	0.714117460030059	4.16525564917054e-100	0.342	0.098
SCRN1	14	1.9018600730817e-104	1.00663072208586	4.63654467216589e-100	0.275	0.071
MAP7	14	2.34601730936965e-103	0.923600151588097	5.71935559851228e-99	0.329	0.095
NCALD	14	1.06540064903082e-102	0.841752168269652	2.59734024227223e-98	0.26	0.065
AHSA2	14	1.13093702926957e-102	1.2844976064561	2.75711138365629e-98	0.281	0.076
ARMC9	14	1.53958624026797e-102	0.784947252439096	3.75335729514929e-98	0.274	0.071
KDM5C	14	3.40774053544056e-102	0.877241209558971	8.30773065135055e-98	0.318	0.091
MAVS	14	5.93824178359284e-102	0.824035935891128	1.4476839644221e-97	0.312	0.089
KANSL1L	14	1.01423126336287e-101	0.879880531885263	2.47259439695234e-97	0.315	0.089
CDC14A	14	3.91246378526101e-101	0.689437278360981	9.53819546208782e-97	0.301	0.082
EFNB2	14	1.43586338308237e-100	0.77110570320413	3.50049134161652e-96	0.291	0.08
ICA1L	14	3.91702608847237e-100	0.580775155668541	9.5493179010868e-96	0.325	0.092
TUFT1	14	1.10774373454863e-99	1.20228076311592	2.70056845045611e-95	0.289	0.081
COG7	14	1.40643747760886e-99	0.922046678106824	3.42875392666265e-95	0.321	0.094
EFHC2	14	1.3667023488126e-98	0.57934999029199	3.33188365617024e-94	0.334	0.096
MTF1	14	1.03575634432186e-97	0.861256101352696	2.52507039182226e-93	0.311	0.09
FOXP2	14	1.44103524761369e-97	0.980104777281185	3.51309983015741e-93	0.258	0.067
CNKSR1	14	2.00002690991637e-97	0.775574276003409	4.87586560368513e-93	0.282	0.077
USP43	14	2.66237576222489e-97	0.84881345218247	6.49060587072805e-93	0.271	0.072
GLB1L2	14	2.99474587752027e-97	0.807037683881973	7.30089097480666e-93	0.254	0.064
CAPS2	14	6.43977561029992e-97	0.634599470725043	1.56995289603502e-92	0.319	0.091
PLCG2	14	8.14238215962989e-97	1.20257990565895	1.98503134669617e-92	0.281	0.081
USP54	14	8.42384258771556e-97	0.810138369459972	2.05364858445918e-92	0.289	0.08
SREBF2	14	2.41276287303299e-96	0.76242210125236	5.88207460816713e-92	0.329	0.099
CEP170B	14	8.31499840899594e-96	0.865391742870282	2.02711346212912e-91	0.297	0.084
DAG1	14	6.77630713395005e-95	0.819488242621102	1.65199591618568e-90	0.325	0.098
TTLL9	14	7.64416644980401e-95	0.579318576133236	1.86357133879772e-90	0.331	0.098
PRR34-AS1	14	1.15725634418864e-94	0.890955758876813	2.82127524149749e-90	0.263	0.071
ACVR1B	14	1.44068810328978e-94	0.661484523909945	3.51225352701015e-90	0.298	0.084
PRRT3	14	3.15825144041631e-94	0.707087454001648	7.69950118659093e-90	0.256	0.066
AKAP6	14	3.59477835477578e-94	0.881750734120278	8.76371015110787e-90	0.257	0.067
SHANK2	14	9.01725798462249e-94	0.909155210533494	2.19831732407112e-89	0.259	0.069
TTC16	14	1.01396798380491e-93	0.684464254371266	2.47195254771799e-89	0.297	0.083
PKP4	14	1.26310643429032e-93	0.750743060742633	3.07932717615638e-89	0.303	0.088
POU2AF1	14	4.54140102816497e-93	1.03713163663241	1.10714815665634e-88	0.251	0.066
TCTN2	14	5.26006484476889e-93	0.521018805633688	1.28235120850621e-88	0.29	0.081
ANKS1A	14	5.94546483035533e-93	0.867463784545472	1.44944487099232e-88	0.263	0.071
CFAP58	14	8.35175394484738e-93	0.541716544484537	2.03607409421434e-88	0.256	0.066
DVL3	14	1.4941980009556e-92	0.814384437550635	3.64270530652967e-88	0.294	0.085
MYEF2	14	1.93946839414275e-92	0.568767717423029	4.72822999808062e-88	0.319	0.094
SLC25A23	14	3.40984748161609e-92	0.929366879728909	8.31286717543186e-88	0.255	0.068
USP2	14	9.96016323858236e-92	0.85814144344985	2.42818819593399e-87	0.265	0.072
NPEPL1	14	1.45403374158927e-91	0.754104758753654	3.54478885862047e-87	0.316	0.095
CAPN8	14	1.78790273181776e-91	0.598589496137401	4.35872806989852e-87	0.307	0.091
CORO2A	14	2.09646206680302e-91	0.815148348915552	5.11096487265908e-87	0.307	0.092
GTPBP1	14	2.81870052549777e-91	0.746777715464022	6.87171001111101e-87	0.32	0.098
BTC	14	3.31048989601579e-91	0.822239497420264	8.07064331749689e-87	0.256	0.068
PPP2R4	14	3.75667052304943e-91	1.45018029759094	9.1583870681422e-87	0.259	0.073
OTUD7B	14	1.52258831040082e-90	0.833776509899728	3.71191804192617e-86	0.299	0.088
RUNDC1	14	2.3359535416833e-90	0.739603321890475	5.69482113926972e-86	0.298	0.086
ZNF652	14	4.14766191930549e-90	0.825889953386744	1.01115849930749e-85	0.31	0.094
TMEM212	14	4.79774080729965e-89	0.634995440979172	1.16964123141158e-84	0.291	0.083
COBL	14	5.12010627741278e-89	0.616513790008842	1.24823070937046e-84	0.319	0.096
UPF1	14	7.84898971172149e-89	0.939164094347105	1.91350520182058e-84	0.316	0.098
C8orf34	14	1.19652809683291e-88	0.47490254487562	2.91701584726894e-84	0.294	0.084
LCA5L	14	1.52203304095713e-88	0.396585278359276	3.71056435054938e-84	0.322	0.096
TP73	14	1.61696437684541e-88	0.509499108341834	3.94199745431142e-84	0.328	0.099
MARVELD2	14	3.05378686208956e-88	0.648274314962468	7.44482699108813e-84	0.285	0.082
CCDC148	14	7.65854299310467e-88	0.62195466844931	1.86707619628899e-83	0.259	0.07
SMKR1	14	1.07372244647075e-87	0.608733361237088	2.61762795225104e-83	0.311	0.093
C1orf116	14	1.67725943531105e-87	0.785983573984167	4.08899077734481e-83	0.306	0.092
CRYM	14	7.79448304855783e-87	0.781583170328334	1.90021702240791e-82	0.276	0.08
ESPN	14	1.16551371117133e-86	0.653477270978027	2.84140587646458e-82	0.303	0.091
SLC35E2B	14	2.37048397143884e-86	0.743398331924727	5.77900287397074e-82	0.273	0.079
RASSF6	14	2.5534350177434e-86	0.792844585512822	6.22501922975664e-82	0.262	0.073
SLC12A2	14	2.78534414170089e-86	0.928722911271806	6.79039048305259e-82	0.29	0.088
FBXO36	14	3.89544997010544e-86	0.504070902375652	9.49671748212006e-82	0.313	0.094
CEP104	14	4.42382824124924e-86	0.844949451022354	1.07848508693415e-81	0.278	0.082
SEMA4B	14	9.23298159908468e-86	0.593496252380461	2.25090858404085e-81	0.297	0.089
DZANK1	14	1.60477054860836e-85	0.570981255610335	3.91227012045231e-81	0.278	0.08
KNDC1	14	2.16089938756705e-85	0.553950119050648	5.26805661694972e-81	0.301	0.089
APOBEC4	14	2.51602456822012e-85	0.360924733811606	6.13381629486382e-81	0.313	0.094
RAB17	14	3.78990374282567e-85	0.764267635286779	9.23940633463471e-81	0.28	0.082
RASSF9	14	6.03957005314808e-85	0.804113496876964	1.47238678325697e-80	0.306	0.095
LRRC27	14	6.55560646377199e-85	0.574142443204233	1.59819129980297e-80	0.304	0.091
EYA2	14	9.29210363871742e-85	0.792051122242764	2.26532194608292e-80	0.266	0.076
RAB11FIP4	14	2.64945510287602e-84	0.626132700180749	6.45910659530144e-80	0.265	0.075
IGFBP3	14	3.62428402603277e-84	0.512681825394358	8.83564202706528e-80	0.312	0.099
LRRC74B	14	9.82929353326687e-84	0.671152747934377	2.39628347047513e-79	0.254	0.07
CHL1	14	1.82317793363475e-83	0.858320382790698	4.44472548440816e-79	0.266	0.077
FGFR2	14	1.5380831949745e-82	0.861896470402725	3.74969302102834e-78	0.268	0.079
MYB	14	5.03349454849961e-82	0.710689742857812	1.22711563597872e-77	0.275	0.081
TRPV4	14	5.22319134356081e-82	0.68621453065265	1.27336181764669e-77	0.278	0.083
LRRC56	14	5.9144071027064e-82	0.54850904089805	1.44187330756879e-77	0.286	0.085
HHLA2	14	1.2308259132359e-81	0.623637917674889	3.0006304938778e-77	0.286	0.085
PTPRU	14	2.34540168538704e-81	0.616672123446678	5.71785476880506e-77	0.291	0.089
IFFO2	14	2.91804618785502e-81	0.656687971584671	7.11390480137175e-77	0.308	0.097
SEC16A	14	1.03366309767527e-80	0.672064848061212	2.51996726582253e-76	0.297	0.093
B3GALNT2	14	1.40984778799119e-80	0.737690528007433	3.43706792234372e-76	0.275	0.083
TLCD2	14	1.72233999902243e-80	0.637404323021934	4.19889268361677e-76	0.262	0.076
OSBPL3	14	4.08604553866798e-80	0.703641762451646	9.96137041871868e-76	0.271	0.081
RP11-792A8.4	14	4.24705542212156e-80	0.893491231044333	1.03538964135902e-75	0.265	0.08
PILRB	14	1.00252543403964e-79	0.716004104470198	2.44405675564523e-75	0.272	0.082
ERICH5	14	3.50437243322748e-79	0.556011229538046	8.54330955496528e-75	0.266	0.078
MZF1	14	6.04008110677573e-79	0.451784125640036	1.47251137302086e-74	0.309	0.098
IRX5	14	8.3698943209873e-79	0.562813725196789	2.04049653651349e-74	0.292	0.091
SOCS6	14	1.08290805277366e-78	0.884624545617295	2.64002154185691e-74	0.275	0.085
FOCAD	14	2.603525258329e-78	0.827673953497142	6.34713422728026e-74	0.268	0.081
MAK	14	2.81156388147641e-78	0.619903518370382	6.85431158665135e-74	0.258	0.075
MYO10	14	7.26777449601938e-78	0.662041607109748	1.77181074438457e-73	0.289	0.091
PEX6	14	7.81145553375572e-78	0.878149992083336	1.90435474457431e-73	0.257	0.076
SPATA24	14	1.17057465703778e-77	0.552608316132663	2.8537439563924e-73	0.294	0.092
CRLF1	14	1.88232287864733e-77	0.527908761405068	4.58891494585433e-73	0.294	0.092
C14orf132	14	2.62068060753315e-77	0.684746738135458	6.38895725310505e-73	0.257	0.076
KCNN3	14	3.91552430139189e-77	0.532855766706763	9.54565669436329e-73	0.266	0.079
CACNB3	14	3.95027859035471e-77	0.826392101264857	9.63038417542576e-73	0.257	0.076
TSPYL4	14	5.93857886140609e-77	0.528030618313096	1.44776614062219e-72	0.268	0.08
ZNF703	14	1.92936755070273e-76	0.848883104064416	4.70360515185818e-72	0.295	0.096
ZMYND12	14	2.10879347387752e-76	0.499008868153384	5.141027609966e-72	0.287	0.088
NEK4	14	3.48051721063921e-76	0.501168436662806	8.48515290781733e-72	0.29	0.09
PREPL	14	4.80570761361972e-76	0.716034238883969	1.17158345912435e-71	0.301	0.098
MICALL2	14	5.07657218786705e-76	0.789538471769813	1.23761753368011e-71	0.251	0.075
ALMS1	14	9.13630857498972e-76	0.613321492354518	2.22734066749674e-71	0.262	0.078
FMR1	14	1.33241402287379e-75	0.782751352654429	3.24829214636402e-71	0.295	0.096
TRMT1L	14	1.5394108689458e-75	0.643831165175054	3.75292975740297e-71	0.289	0.091
EPB41L4A	14	1.60505675800559e-75	0.730417807596154	3.91296787034182e-71	0.278	0.087
CFAP161	14	1.85665158476245e-75	0.516542300192121	4.52633089849238e-71	0.268	0.08
ULK4	14	2.86739519725253e-75	0.611807893008382	6.99042275138194e-71	0.26	0.078
PCNXL4	14	7.17613586507677e-75	0.721949733212863	1.74947016254707e-70	0.298	0.099
ACSS1	14	6.28660050279045e-74	0.561521139677946	1.53261033657528e-69	0.281	0.088
BCR	14	5.73416998705373e-73	0.751187937906349	1.39793330114383e-68	0.272	0.086
SYNGAP1	14	4.5740922207936e-72	0.523661679618348	1.11511794250727e-67	0.28	0.088
TRIM41	14	4.6995147481262e-72	0.569511108174219	1.14569470044569e-67	0.272	0.086
INTS3	14	5.46570176444928e-72	0.56129168588322	1.33248343315509e-67	0.293	0.096
SLC25A14	14	8.49375588567727e-72	0.411347741400606	2.07069274736926e-67	0.277	0.087
MBD6	14	1.03277060056967e-71	0.594445567472221	2.51779144712879e-67	0.28	0.09
GNA14	14	1.10071677124156e-71	0.526613966608418	2.6834374166098e-67	0.284	0.09
IPMK	14	2.28197995585483e-71	0.762920804041797	5.5632389343785e-67	0.256	0.08
GPC1	14	2.96151515782523e-71	0.668397579733714	7.21987780326212e-67	0.294	0.099
KMT5A	14	3.63373767674793e-71	0.558206877074173	8.85868908214377e-67	0.297	0.098
GCNT2	14	9.69786658598916e-71	0.56901232465361	2.3642428949983e-66	0.269	0.086
KIF27	14	1.02793523396705e-70	0.491150893055103	2.50600330688828e-66	0.277	0.088
HCAR2	14	1.83811005145871e-70	0.748834977818593	4.4811284944512e-66	0.283	0.093
FGFR1OP	14	3.50292681388354e-70	0.716413995184976	8.53978527956668e-66	0.264	0.084
GPR160	14	1.65803711765356e-69	0.635395183350983	4.04212868912761e-65	0.254	0.079
NPLOC4	14	3.38760555446071e-69	0.804453884089013	8.25864358121977e-65	0.26	0.084
ZNF768	14	3.46724857628814e-69	0.549661275568359	8.45280530413285e-65	0.254	0.079
CNIH2	14	4.35623352283091e-69	0.359006285332817	1.06200617053095e-64	0.257	0.078
MSLN	14	5.31569138441794e-69	0.697879176135338	1.29591240260725e-64	0.272	0.09
ST6GALNAC6	14	8.80279735814237e-69	0.991509915902818	2.14603396794153e-64	0.278	0.095
MAGI3	14	2.30906447051982e-68	0.690907927503793	5.62926827268026e-64	0.259	0.083
TOPORS-AS1	14	4.45415613808323e-68	0.759971946459554	1.08587872490331e-63	0.267	0.088
CORO7	14	4.94942854463636e-68	0.543735307983708	1.2066211848969e-63	0.291	0.098
PPP1R13L	14	1.03764518283934e-67	0.522630719267912	2.52967519124402e-63	0.292	0.099
FAM184A	14	2.18211714073089e-67	0.643165235186222	5.31978337738785e-63	0.257	0.081
SIRT5	14	3.60680414831437e-67	0.555673921887863	8.79302783317559e-63	0.257	0.082
BCL9L	14	5.28155169447873e-67	0.57121130734654	1.28758948759697e-62	0.251	0.079
PIGA	14	6.48733912032977e-67	0.879406163205408	1.5815484041452e-62	0.259	0.084
SNX29	14	7.04953550973508e-67	0.675353540629144	1.71860626191832e-62	0.266	0.087
DYRK1B	14	8.19108789990382e-67	0.591590728538957	1.99690531911755e-62	0.251	0.079
PACS1	14	5.41837279467234e-66	0.859742394095047	1.32094510361317e-61	0.256	0.084
XRRA1	14	1.43779189627675e-65	0.359028193642376	3.5051928639331e-61	0.289	0.097
RYK	14	2.14580775154199e-65	0.782376971650388	5.23126471748422e-61	0.285	0.099
OSBP	14	2.55867918600175e-65	0.745679035895655	6.23780398755367e-61	0.277	0.095
MKS1	14	2.7408872602414e-65	0.701339452319588	6.68200905174251e-61	0.257	0.083
ZMIZ2	14	2.75563543145261e-65	0.652703621720594	6.71796361833831e-61	0.262	0.086
MIB2	14	3.57253345716287e-65	0.499306501854708	8.70947931521736e-61	0.269	0.089
KDM1B	14	3.84790267183608e-65	0.464656879068679	9.38080192366918e-61	0.255	0.081
IFT122	14	4.22472608961011e-65	0.435255963501553	1.02994597338605e-60	0.263	0.085
ZNF33B	14	5.33301361469911e-65	0.27691304720215	1.3001353891275e-60	0.272	0.088
STK11	14	7.78661287913339e-65	0.570352071600428	1.89829835380393e-60	0.267	0.089
UNK	14	7.8481587699038e-65	0.549846902755395	1.91330262651485e-60	0.286	0.098
NSUN7	14	1.06104368477189e-64	0.459114877634637	2.5867183991054e-60	0.292	0.099
STK40	14	1.74683364290886e-64	0.651362949279067	4.2586057380475e-60	0.273	0.092
WFS1	14	1.96919753483494e-64	0.674567896440129	4.80070667017409e-60	0.275	0.093
TMTC3	14	2.72234651185201e-64	0.401119980415299	6.63680856124402e-60	0.262	0.085
IQUB	14	3.17462463953165e-64	0.291068279825558	7.73941740871422e-60	0.256	0.081
B3GALT4	14	5.9497080880909e-64	0.634016702963702	1.45047933479568e-59	0.259	0.086
ST8SIA4	14	1.60647837902829e-63	0.465028502304951	3.91643364023306e-59	0.256	0.084
KDM1A	14	4.29104654976042e-63	0.508480850171936	1.04611423836609e-58	0.281	0.097
KPNA5	14	5.12646836380257e-62	0.323253796089351	1.24978172241143e-57	0.278	0.095
MBD1	14	8.14004308333243e-62	0.567516320624688	1.98446110328561e-57	0.255	0.085
ZNF395	14	8.82338449123244e-62	0.46144672377285	2.15105290511756e-57	0.251	0.082
DIXDC1	14	1.74189156091035e-61	0.68882625394099	4.24655743634334e-57	0.263	0.089
BBS2	14	2.29476863510936e-61	0.554298125829144	5.5944164555331e-57	0.274	0.094
SERTAD4	14	2.91605752529749e-61	0.539970751011181	7.10905664092276e-57	0.26	0.087
ZRANB1	14	2.52942522000695e-60	0.538627029344017	6.16648574385495e-56	0.257	0.087
NFX1	14	4.82796918710102e-60	0.65253410197467	1.17701060812336e-55	0.263	0.091
AHDC1	14	7.45543649650376e-60	0.57665881639386	1.81756086348265e-55	0.277	0.098
PDE7A	14	1.40574306383306e-58	0.392985219624248	3.42706101531861e-54	0.278	0.099
TRIM26	14	1.66044609163357e-58	0.483940325185376	4.04800152679347e-54	0.273	0.097
PCSK5	14	3.25352177677433e-58	0.60179810079617	7.93176073959813e-54	0.257	0.088
ATXN7	14	5.10199590736665e-58	0.555703733603852	1.24381558225692e-53	0.258	0.091
RAB40B	14	1.34974350078398e-57	0.508185895700036	3.29053968056127e-53	0.256	0.088
PWWP2A	14	3.44590025034103e-57	0.607552039302905	8.4007602203064e-53	0.253	0.088
RABGAP1	14	9.3178958473466e-57	0.517798360146298	2.27160982862463e-52	0.263	0.093
PIP5K1A	14	1.55443285806712e-56	0.554930593849059	3.78955186468183e-52	0.255	0.089
EXOSC6	14	3.39026932232296e-56	0.602510210392264	8.26513758089115e-52	0.272	0.098
LONP1	14	6.21004062713379e-56	0.524118278615722	1.51394580448895e-51	0.267	0.096
BCAS4	14	7.79531398874235e-56	0.387107392983123	1.9004195973155e-51	0.259	0.09
PUDP	14	2.06484532265155e-55	0.566091963176634	5.03388641209223e-51	0.256	0.09
MIPEP	14	2.95400594480246e-55	0.395862163322237	7.20157109283392e-51	0.269	0.096
HYOU1	14	3.09716830051198e-55	0.509885161771066	7.55058659981816e-51	0.26	0.093
BPHL	14	8.03238184248519e-55	0.263972874105242	1.95821436937946e-50	0.266	0.094
PBX2	14	3.24498115928712e-54	0.540020781206362	7.91093956822607e-50	0.254	0.091
NUP153	14	3.78418234622877e-54	0.450187631874727	9.22545814187112e-50	0.272	0.099
OGFOD2	14	5.88861349753874e-54	0.49097463547806	1.43558508456497e-49	0.263	0.093
ZCCHC8	14	1.13748585559142e-53	0.345304865124767	2.77307676734632e-49	0.255	0.09
UBN2	14	3.16868272458427e-53	0.324436536957569	7.72493161426399e-49	0.268	0.097
XRCC1	14	2.69331985424362e-52	0.415863399625955	6.56604447266051e-48	0.259	0.093
ZNF264	14	3.51691088990174e-52	0.320783121583862	8.57387705849146e-48	0.267	0.097
ZC3H7A	14	1.61819775211143e-51	0.365124564541686	3.94500429987245e-47	0.262	0.096
FAM3B	14	5.14530464873526e-51	0.447897622959547	1.25437382031517e-46	0.262	0.097
LMO2	14	1.61160000835805e-50	0.430320281449312	3.9289196603761e-46	0.264	0.097
SIK3	14	2.25446861093322e-50	0.43931164482111	5.4961690265941e-46	0.258	0.095
TRAPPC12	14	3.57620382274634e-49	0.384975179617484	8.71842729947329e-45	0.264	0.099
PRMT5	14	1.1219533655865e-48	0.344046028068669	2.73521010996332e-44	0.263	0.098
KMT5C	14	4.81913576192172e-48	0.282675516536777	1.1748571073989e-43	0.264	0.099
ERLIN1	14	2.61320129747664e-47	0.432228053689351	6.37072344311829e-43	0.255	0.096
SNX13	14	7.17387908972028e-47	0.471765298583667	1.74891998328291e-42	0.258	0.099
SORL1	14	2.01796939343096e-45	0.434714662950627	4.91960758424533e-41	0.251	0.098
TCTA	14	8.74054781261524e-44	0.304744856231036	2.13085815123747e-39	0.255	0.099
NPHP3	14	1.19407339932051e-43	0.350733635013715	2.91103154020348e-39	0.253	0.099
RP5-839B4.8	15	0	7.11654599192128	0	0.575	0.003
GPA33	15	0	6.8368010312108	0	0.281	0.002
FABP4	15	0	6.75817488695435	0	0.739	0.028
GPD1	15	0	5.99749713687973	0	0.414	0.005
RP11-598F7.3	15	0	5.97267087983172	0	0.702	0.016
FFAR4	15	0	5.72039892442048	0	0.316	0.004
MCEMP1	15	0	5.37239100000234	0	0.878	0.036
STAC	15	0	5.24851183140628	0	0.39	0.006
SPOCD1	15	0	5.23494377437613	0	0.417	0.012
RBP4	15	0	5.12638178855103	0	0.584	0.022
GLDN	15	0	5.09435172619777	0	0.419	0.012
CXCL5	15	0	5.09201261305169	0	0.479	0.016
PCOLCE2	15	0	5.03631382712538	0	0.664	0.014
FABP3	15	0	4.99179469476782	0	0.648	0.047
MME	15	0	4.85432085050124	0	0.358	0.01
RETN	15	0	4.77685641559423	0	0.675	0.024
INHBA	15	0	4.75592780862707	0	0.702	0.031
ADTRP	15	0	4.66303365867978	0	0.49	0.017
CEACAM21	15	0	4.52981088001745	0	0.323	0.007
CD300LF	15	0	4.43635618523921	0	0.517	0.019
PPARG	15	0	4.32390293682484	0	0.806	0.053
DNASE2B	15	0	4.29768864540104	0	0.339	0.017
MIR3945HG	15	0	4.26615363913345	0	0.597	0.027
USP30-AS1	15	0	4.2150220319984	0	0.347	0.011
OASL	15	0	4.21386934950554	0	0.432	0.019
PVALB	15	0	4.19800994170635	0	0.252	0.008
FPR2	15	0	4.19320504807594	0	0.47	0.013
LPL	15	0	4.1232560060585	0	0.842	0.063
TREM1	15	0	4.07485769341238	0	0.88	0.079
HCK	15	0	4.0155068794468	0	0.717	0.046
RP3-460G2.2	15	0	4.01453812818905	0	0.456	0.021
MRC1	15	0	3.99208022180002	0	0.842	0.079
ALOX5	15	0	3.89874954433174	0	0.835	0.068
VSIG4	15	0	3.8887763450712	0	0.935	0.091
MARCO	15	0	3.83500480333943	0	0.976	0.098
C1QC	15	0	3.79776583487089	0	0.893	0.083
SPN	15	0	3.78209325603051	0	0.681	0.039
SPI1	15	0	3.75554115343064	0	0.92	0.094
FAM89A	15	0	3.74150869695437	0	0.548	0.032
OSCAR	15	0	3.73195330101064	0	0.59	0.04
MSR1	15	0	3.7316109558759	0	0.853	0.081
FLVCR2	15	0	3.70043606495047	0	0.443	0.026
OLR1	15	0	3.62832003149184	0	0.882	0.071
UBASH3B	15	0	3.62032628082319	0	0.593	0.04
ADAMTSL4	15	0	3.61146920403874	0	0.506	0.031
MNDA	15	0	3.6112217980253	0	0.77	0.065
SCIMP	15	0	3.5735642148572	0	0.494	0.024
FCGR3A	15	0	3.55624658356111	0	0.9	0.086
CLEC12A	15	0	3.55198045236214	0	0.45	0.026
PILRA	15	0	3.54558838961186	0	0.637	0.048
DNAJC5B	15	0	3.54523526338836	0	0.314	0.022
CD300C	15	0	3.53026576569926	0	0.417	0.021
CYBB	15	0	3.52214987586078	0	0.848	0.088
ARL11	15	0	3.5031394801291	0	0.299	0.016
TRPV2	15	0	3.48444603441888	0	0.554	0.045
FCGR1A	15	0	3.48061002465871	0	0.722	0.055
SLC7A7	15	0	3.4697381393441	0	0.869	0.093
KMO	15	0	3.46488794069109	0	0.405	0.023
DOK2	15	0	3.45422444780733	0	0.73	0.055
FCGR1B	15	0	3.42571418987083	0	0.397	0.022
HK3	15	0	3.3922207976256	0	0.289	0.017
IGSF6	15	0	3.37452634409431	0	0.771	0.066
PTPRO	15	0	3.33447507585992	0	0.27	0.014
RP11-1143G9.4	15	0	3.31430883437287	0	0.679	0.082
APOL4	15	0	3.290881664	0	0.376	0.021
LY86	15	0	3.26658045053967	0	0.697	0.064
LINC01094	15	0	3.24806675726478	0	0.261	0.016
JAML	15	0	3.23738281570436	0	0.612	0.038
FPR1	15	0	3.23502484594667	0	0.583	0.043
STAC3	15	0	3.23397908649106	0	0.303	0.02
GNGT2	15	0	3.22925574161342	0	0.276	0.015
PRAM1	15	0	3.14870459028436	0	0.272	0.019
ABCG2	15	0	3.13309352706499	0	0.289	0.016
APOBR	15	0	3.12136716346678	0	0.263	0.015
TNFAIP8L2	15	0	3.10056444589476	0	0.292	0.019
SLC11A1	15	0	3.09679744246843	0	0.869	0.095
CD33	15	0	3.09338924265447	0	0.512	0.036
ACOT7	15	0	3.09151793000632	0	0.673	0.09
SIGLEC7	15	0	3.09142745704153	0	0.278	0.02
ABCG1	15	0	3.08473041183331	0	0.713	0.084
CCL23	15	0	3.08215503879566	0	0.566	0.039
LINC01272	15	0	3.04093849214357	0	0.851	0.083
CLEC4A	15	0	3.03458153820079	0	0.399	0.025
DOK3	15	0	3.02445289421116	0	0.292	0.021
SCD	15	0	2.94752531848987	0	0.604	0.084
SLCO2B1	15	0	2.93199288750283	0	0.653	0.057
CLEC7A	15	0	2.93069036976818	0	0.677	0.059
ACOT4	15	0	2.90974155917066	0	0.314	0.022
IL1RN	15	0	2.90806264854398	0	0.586	0.056
TFEC	15	0	2.89235364867436	0	0.472	0.04
RASGRP2	15	0	2.88892593844846	0	0.368	0.019
HLA-DQA2	15	0	2.878180974	0	0.514	0.05
FGD2	15	0	2.87359467604857	0	0.276	0.021
ARRDC4	15	0	2.83640776228147	0	0.537	0.059
MOB3B	15	0	2.83151048726187	0	0.434	0.04
IFI30	15	0	2.79259665631466	0	0.771	0.096
S100A8	15	0	2.77366572253976	0	0.811	0.086
CD83	15	0	2.75711135032367	0	0.713	0.094
LPXN	15	0	2.72538498990355	0	0.662	0.068
BST1	15	0	2.72010295384613	0	0.472	0.049
HVCN1	15	0	2.7044924414795	0	0.327	0.03
TREM2	15	0	2.69690753899912	0	0.73	0.085
LAIR1	15	0	2.68171498376606	0	0.73	0.076
MFSD7	15	0	2.68010730189272	0	0.41	0.042
PLA2G15	15	0	2.67346693797444	0	0.374	0.039
TBXAS1	15	0	2.65581539006671	0	0.497	0.046
OPN3	15	0	2.60580364667461	0	0.63	0.081
NCKAP1L	15	0	2.58907457920018	0	0.57	0.056
NCF1	15	0	2.55947938432759	0	0.479	0.056
CD86	15	0	2.54373057836607	0	0.564	0.055
CCRL2	15	0	2.53575728169468	0	0.47	0.05
