gene	cluster	p_val	avg_log2FC	p_val_adj	pct.1	pct.2
CEP170	Basal cell_CA	0	0.573130912330728	0	0.38	0.086
SNRNP48	Basal cell_CA	0	0.573075007938667	0	0.261	0.053
FOXJ3	Basal cell_CA	0	0.571329215643083	0	0.408	0.091
KATNA1	Basal cell_CA	0	0.571119185181042	0	0.368	0.084
AIFM1	Basal cell_CA	0	0.571101356634849	0	0.286	0.064
PHLDA2	Basal cell_CA	0	0.56936884069405	0	0.314	0.09
SETDB1	Basal cell_CA	0	0.566400605829656	0	0.266	0.049
NFIL3	Basal cell_CA	0	0.563836401450599	0	0.303	0.071
RPRD1B	Basal cell_CA	0	0.562061359557004	0	0.298	0.058
INTS12	Basal cell_CA	0	0.560691125973249	0	0.277	0.057
ZBTB44	Basal cell_CA	0	0.560002732601589	0	0.362	0.077
SPAST	Basal cell_CA	0	0.559364658399869	0	0.276	0.053
DCAF15	Basal cell_CA	0	0.557190880094574	0	0.292	0.063
SPTLC1	Basal cell_CA	0	0.556764128501912	0	0.365	0.089
SCO1	Basal cell_CA	0	0.554796816983663	0	0.317	0.07
PDCL	Basal cell_CA	0	0.553299213173934	0	0.392	0.092
ECE1	Basal cell_CA	0	0.550591008874846	0	0.34	0.078
ARL5B	Basal cell_CA	0	0.548419963684171	0	0.357	0.076
SURF2	Basal cell_CA	0	0.547967870956328	0	0.353	0.098
POLR1C	Basal cell_CA	0	0.546325322859809	0	0.284	0.053
NMD3	Basal cell_CA	0	0.545672314031457	0	0.37	0.089
SLC31A1	Basal cell_CA	0	0.543465650399969	0	0.272	0.057
NVL	Basal cell_CA	0	0.543370649747092	0	0.258	0.05
SNAPC3	Basal cell_CA	0	0.543116377419635	0	0.286	0.057
ZMAT5	Basal cell_CA	0	0.542369796947862	0	0.3	0.084
C5orf51	Basal cell_CA	0	0.541141475680441	0	0.298	0.056
ZSCAN16-AS1	Basal cell_CA	0	0.539816734369006	0	0.381	0.098
AP1AR	Basal cell_CA	0	0.539018826513896	0	0.265	0.054
MTRF1L	Basal cell_CA	0	0.538916141038319	0	0.293	0.062
CLCN3	Basal cell_CA	0	0.537488460116704	0	0.341	0.075
CTTN	Basal cell_CA	0	0.537268989246206	0	0.386	0.039
ING2	Basal cell_CA	0	0.536988726326454	0	0.286	0.061
EMC9	Basal cell_CA	0	0.533992252221056	0	0.261	0.065
ACSS1	Basal cell_CA	0	0.533518012327932	0	0.269	0.058
NIP7	Basal cell_CA	0	0.52905066965184	0	0.377	0.096
PDLIM5	Basal cell_CA	0	0.524005065417637	0	0.353	0.094
CUL2	Basal cell_CA	0	0.523568265059698	0	0.376	0.091
RWDD4	Basal cell_CA	0	0.523068393600393	0	0.355	0.089
PRPSAP2	Basal cell_CA	0	0.521513376101399	0	0.365	0.087
RIOK1	Basal cell_CA	0	0.519574738332286	0	0.365	0.089
PLS3	Basal cell_CA	0	0.518401341288362	0	0.293	0.032
ANAPC10	Basal cell_CA	0	0.517087179159234	0	0.299	0.072
AGPS	Basal cell_CA	0	0.516597110904168	0	0.346	0.082
KIF21A	Basal cell_CA	0	0.516557769352275	0	0.389	0.087
SURF6	Basal cell_CA	0	0.51599766166192	0	0.262	0.053
SLC39A6	Basal cell_CA	0	0.5151224147446	0	0.342	0.08
IPO8	Basal cell_CA	0	0.514623046240371	0	0.265	0.054
ATP6V1C1	Basal cell_CA	0	0.51349247606811	0	0.345	0.084
IMPAD1	Basal cell_CA	0	0.513093537938436	0	0.26	0.06
MED19	Basal cell_CA	0	0.512491058113271	0	0.367	0.095
GOT2	Basal cell_CA	0	0.511539022005468	0	0.356	0.089
ATXN2	Basal cell_CA	0	0.511355869560875	0	0.384	0.093
KDM4A	Basal cell_CA	0	0.510066366785164	0	0.281	0.052
ACOT7	Basal cell_CA	0	0.509281998134198	0	0.253	0.063
RAB22A	Basal cell_CA	0	0.506899316744705	0	0.353	0.094
MED31	Basal cell_CA	0	0.505936043329209	0	0.354	0.088
C5orf24	Basal cell_CA	0	0.504243032001951	0	0.375	0.097
ITPR3	Basal cell_CA	0	0.503263288256672	0	0.304	0.058
SMYD3	Basal cell_CA	0	0.501854515646308	0	0.343	0.078
LRRC41	Basal cell_CA	0	0.500285837895629	0	0.326	0.083
CDKN2C	Basal cell_CA	0	0.49924327617762	0	0.295	0.066
IPO5	Basal cell_CA	0	0.49556005331898	0	0.362	0.089
FAM208B	Basal cell_CA	0	0.494775978872291	0	0.365	0.082
HSD17B4	Basal cell_CA	0	0.49411939409231	0	0.363	0.089
TMCO3	Basal cell_CA	0	0.494053219886366	0	0.275	0.06
KIF1B	Basal cell_CA	0	0.493595457349993	0	0.306	0.062
KEAP1	Basal cell_CA	0	0.491623685510636	0	0.296	0.083
NOTCH2	Basal cell_CA	0	0.49125253542936	0	0.342	0.077
MTFR1L	Basal cell_CA	0	0.490739467041391	0	0.258	0.058
NSMCE2	Basal cell_CA	0	0.489428374704035	0	0.382	0.097
CRNKL1	Basal cell_CA	0	0.487307966615399	0	0.378	0.086
TYW3	Basal cell_CA	0	0.487045762068409	0	0.357	0.09
POLR2J3.1	Basal cell_CA	0	0.486958360794699	0	0.27	0.049
PEX3	Basal cell_CA	0	0.48658318873976	0	0.274	0.053
CUL4B	Basal cell_CA	0	0.485803998026227	0	0.277	0.055
POU2F1	Basal cell_CA	0	0.485198329861272	0	0.278	0.056
NELFB	Basal cell_CA	0	0.484774951230284	0	0.267	0.059
SETD3	Basal cell_CA	0	0.482498636935096	0	0.37	0.097
LARP4	Basal cell_CA	0	0.480893635561033	0	0.382	0.095
HIST1H2AC	Basal cell_CA	0	0.48066166689328	0	0.311	0.094
DPYSL2	Basal cell_CA	0	0.479844309023726	0	0.343	0.079
C1orf131	Basal cell_CA	0	0.479519244654122	0	0.367	0.09
GFM1	Basal cell_CA	0	0.477706283906915	0	0.347	0.079
ALDH16A1	Basal cell_CA	0	0.477311433557981	0	0.26	0.067
PEX1	Basal cell_CA	0	0.476338130019511	0	0.268	0.048
MED24	Basal cell_CA	0	0.473795655451189	0	0.273	0.06
BMPR2	Basal cell_CA	0	0.473723537397117	0	0.26	0.053
SLC35E1	Basal cell_CA	0	0.471857873044027	0	0.328	0.073
VRK2	Basal cell_CA	0	0.47176090536551	0	0.336	0.086
TFB1M	Basal cell_CA	0	0.469214912175678	0	0.262	0.056
BOP1	Basal cell_CA	0	0.468743668332253	0	0.264	0.064
SNAPC1	Basal cell_CA	0	0.46317250240336	0	0.321	0.072
TMEM131	Basal cell_CA	0	0.457919498767179	0	0.32	0.075
LINC00623	Basal cell_CA	0	0.456117413966507	0	0.352	0.09
TOMM34	Basal cell_CA	0	0.452148067284856	0	0.259	0.06
TTF1	Basal cell_CA	0	0.451815807675013	0	0.336	0.077
BRD1	Basal cell_CA	0	0.451010692716068	0	0.309	0.063
UBXN2A	Basal cell_CA	0	0.448204805491292	0	0.346	0.085
GRK2	Basal cell_CA	0	0.447967869320185	0	0.303	0.065
FAF2	Basal cell_CA	0	0.447572230076261	0	0.324	0.078
RBM28	Basal cell_CA	0	0.444660121826152	0	0.337	0.07
PDS5B	Basal cell_CA	0	0.442557779981511	0	0.393	0.094
KIFAP3	Basal cell_CA	0	0.438727832518108	0	0.316	0.07
SRFBP1	Basal cell_CA	0	0.435120298862816	0	0.336	0.082
TTC9C	Basal cell_CA	0	0.432483851531677	0	0.257	0.062
ZNF770	Basal cell_CA	0	0.431659793590949	0	0.333	0.076
LTN1	Basal cell_CA	0	0.429950182086752	0	0.389	0.092
FAM98A	Basal cell_CA	0	0.42800550730945	0	0.256	0.05
DLGAP4	Basal cell_CA	0	0.427987627072575	0	0.355	0.083
BET1	Basal cell_CA	0	0.427960875284034	0	0.321	0.08
GOLIM4	Basal cell_CA	0	0.426822764699772	0	0.329	0.07
ABHD10	Basal cell_CA	0	0.426321397482718	0	0.279	0.061
TMEM161A	Basal cell_CA	0	0.423896132843161	0	0.273	0.06
SIN3B	Basal cell_CA	0	0.423503150913326	0	0.271	0.057
ING1	Basal cell_CA	0	0.422372458225233	0	0.337	0.076
TTF2	Basal cell_CA	0	0.421066838123819	0	0.274	0.064
GABPA	Basal cell_CA	0	0.420852308294437	0	0.276	0.062
ALCAM	Basal cell_CA	0	0.418064996449365	0	0.318	0.066
ACBD5	Basal cell_CA	0	0.417868329303399	0	0.338	0.077
GMPPA	Basal cell_CA	0	0.417835152830318	0	0.268	0.071
FBXO25	Basal cell_CA	0	0.417205701463006	0	0.274	0.069
THUMPD3	Basal cell_CA	0	0.416942852992891	0	0.332	0.076
BORCS7	Basal cell_CA	0	0.415279608843069	0	0.346	0.095
CASP2	Basal cell_CA	0	0.414703509207186	0	0.278	0.054
C2orf68	Basal cell_CA	0	0.414027787075581	0	0.298	0.06
GPALPP1	Basal cell_CA	0	0.413528551205543	0	0.279	0.062
OGA	Basal cell_CA	0	0.413441007215728	0	0.345	0.068
ZMIZ1	Basal cell_CA	0	0.412804909665289	0	0.258	0.063
C12orf49	Basal cell_CA	0	0.412564503770739	0	0.27	0.064
PLA2G12A	Basal cell_CA	0	0.411680409285826	0	0.278	0.056
ATP6V1A	Basal cell_CA	0	0.411108891807545	0	0.368	0.097
RAD17	Basal cell_CA	0	0.410350210541795	0	0.252	0.053
PRPF3	Basal cell_CA	0	0.406711564627274	0	0.377	0.088
UBE2Q2	Basal cell_CA	0	0.404772870102202	0	0.353	0.092
NUP160	Basal cell_CA	0	0.404657662286743	0	0.341	0.077
RNF2	Basal cell_CA	0	0.403401669670636	0	0.277	0.067
IRAK1	Basal cell_CA	0	0.401147955853767	0	0.272	0.074
C19orf12	Basal cell_CA	0	0.401110561791254	0	0.279	0.082
SLC35B2	Basal cell_CA	0	0.400814180354486	0	0.292	0.075
RRP1	Basal cell_CA	0	0.399845147121302	0	0.264	0.064
ZSWIM7	Basal cell_CA	0	0.398182179627473	0	0.324	0.092
BRD3	Basal cell_CA	0	0.397780255331175	0	0.349	0.081
ZNF511	Basal cell_CA	0	0.39745621846931	0	0.317	0.097
UROD	Basal cell_CA	0	0.394837367702416	0	0.327	0.092
NHLRC3	Basal cell_CA	0	0.394722665414506	0	0.343	0.086
POGLUT1	Basal cell_CA	0	0.394145234320193	0	0.264	0.054
FBXO11	Basal cell_CA	0	0.392348430482509	0	0.353	0.086
KLHL42	Basal cell_CA	0	0.389966861975101	0	0.256	0.053
PCMTD2	Basal cell_CA	0	0.389205897630541	0	0.281	0.062
YEATS2	Basal cell_CA	0	0.387138661467851	0	0.285	0.059
TXLNA	Basal cell_CA	0	0.38693900890785	0	0.305	0.07
UBE2W	Basal cell_CA	0	0.386110379391362	0	0.269	0.063
TMEM41B	Basal cell_CA	0	0.382765311752336	0	0.35	0.08
EIF2D	Basal cell_CA	0	0.381853058993258	0	0.296	0.073
UBE2Q1	Basal cell_CA	0	0.381669212537533	0	0.27	0.081
PCED1A	Basal cell_CA	0	0.37710638483113	0	0.254	0.053
ZNF195	Basal cell_CA	0	0.375091993335721	0	0.282	0.065
SBF2	Basal cell_CA	0	0.371053410713043	0	0.253	0.051
ASPSCR1	Basal cell_CA	0	0.370979762979416	0	0.327	0.086
LRRC57	Basal cell_CA	0	0.370953679481397	0	0.263	0.053
UCKL1	Basal cell_CA	0	0.368573626287049	0	0.343	0.091
COG2	Basal cell_CA	0	0.368394293092449	0	0.269	0.065
CHMP6	Basal cell_CA	0	0.367131241418329	0	0.269	0.074
IFT27	Basal cell_CA	0	0.364778719088522	0	0.298	0.086
AGPAT1	Basal cell_CA	0	0.361583339343583	0	0.276	0.065
EPHX1	Basal cell_CA	0	0.361379804466635	0	0.308	0.051
PLEKHA3	Basal cell_CA	0	0.36045455126764	0	0.366	0.098
FAR1	Basal cell_CA	0	0.359844078912271	0	0.337	0.087
PIK3C2A	Basal cell_CA	0	0.35812995686658	0	0.349	0.076
SIGMAR1	Basal cell_CA	0	0.355596157320607	0	0.285	0.083
ANKRD39	Basal cell_CA	0	0.35464018737866	0	0.349	0.092
CDC16	Basal cell_CA	0	0.354323117024428	0	0.314	0.08
AP5M1	Basal cell_CA	0	0.35307160845235	0	0.325	0.074
ZNF609	Basal cell_CA	0	0.352831187421285	0	0.299	0.063
REXO4	Basal cell_CA	0	0.352176078337681	0	0.275	0.066
NRDE2	Basal cell_CA	0	0.350144296520766	0	0.273	0.057
RSPRY1	Basal cell_CA	0	0.348807475251334	0	0.317	0.079
HIPK2	Basal cell_CA	0	0.348086336683077	0	0.326	0.082
GTPBP6	Basal cell_CA	0	0.346900833465708	0	0.32	0.093
SMPD4	Basal cell_CA	0	0.345894495495888	0	0.331	0.079
SNHG25	Basal cell_CA	0	0.345753101621309	0	0.452	0.098
DUSP12	Basal cell_CA	0	0.344797323989636	0	0.327	0.084
C21orf2	Basal cell_CA	0	0.332669112384794	0	0.279	0.072
SERTAD3	Basal cell_CA	0	0.331734621587059	0	0.311	0.084
MAP4K5	Basal cell_CA	0	0.329600287237243	0	0.383	0.095
HAUS6	Basal cell_CA	0	0.329478726008038	0	0.287	0.064
R3HDM1	Basal cell_CA	0	0.328876654339098	0	0.351	0.092
MUC1	Basal cell_CA	0	0.328848475955799	0	0.401	0.049
EPS8L2	Basal cell_CA	0	0.327940318590026	0	0.3	0.074
GXYLT1	Basal cell_CA	0	0.326400945485857	0	0.313	0.068
WBP4	Basal cell_CA	0	0.324938757605125	0	0.317	0.087
FAM199X	Basal cell_CA	0	0.324749230768096	0	0.266	0.056
VPS41	Basal cell_CA	0	0.323227817077486	0	0.354	0.089
CCDC137	Basal cell_CA	0	0.32274629698378	0	0.346	0.091
WDR46	Basal cell_CA	0	0.322152309634756	0	0.34	0.099
CUX1	Basal cell_CA	0	0.322049912665451	0	0.36	0.09
THAP11	Basal cell_CA	0	0.321612801376671	0	0.261	0.071
FMR1	Basal cell_CA	0	0.32159718454933	0	0.271	0.066
CYBC1	Basal cell_CA	0	0.321096447712593	0	0.28	0.071
TULP4	Basal cell_CA	0	0.320165104628982	0	0.38	0.095
RABGAP1	Basal cell_CA	0	0.319912860648683	0	0.313	0.072
PTCD3	Basal cell_CA	0	0.319326415428863	0	0.378	0.098
PRRC1	Basal cell_CA	0	0.319300237058673	0	0.276	0.073
OSBP	Basal cell_CA	0	0.318699260567401	0	0.273	0.063
GOLGA2	Basal cell_CA	0	0.318591036217177	0	0.381	0.097
FEZ2	Basal cell_CA	0	0.318478005341736	0	0.345	0.099
PMPCA	Basal cell_CA	0	0.315979630112117	0	0.336	0.088
TIMM10B	Basal cell_CA	0	0.314043181287738	0	0.272	0.061
ADAM15	Basal cell_CA	0	0.312536583429833	0	0.259	0.059
HIVEP3	Basal cell_CA	0	0.310241149412863	0	0.257	0.057
TMEM199	Basal cell_CA	0	0.31021534545098	0	0.271	0.072
NCBP1	Basal cell_CA	0	0.30696924965787	0	0.274	0.059
MRPL49	Basal cell_CA	0	0.306848362310539	0	0.299	0.09
PGRMC2	Basal cell_CA	0	0.30535157691137	0	0.279	0.076
SLC41A3	Basal cell_CA	0	0.305039190987923	0	0.311	0.082
C18orf21	Basal cell_CA	0	0.30475332958257	0	0.259	0.063
LYN	Basal cell_CA	0	0.304719817978099	0	0.297	0.074
EFTUD2	Basal cell_CA	0	0.304293759715573	0	0.33	0.087
ZNF506	Basal cell_CA	0	0.303807988710653	0	0.348	0.085
POLR2D	Basal cell_CA	0	0.303723232075424	0	0.326	0.084
ARMC1	Basal cell_CA	0	0.303005121611661	0	0.326	0.087
ARHGAP5	Basal cell_CA	0	0.298269482720537	0	0.321	0.076
FAM98C	Basal cell_CA	0	0.297627136772744	0	0.307	0.083
FAM3A	Basal cell_CA	0	0.294391452797409	0	0.302	0.085
ZNF431	Basal cell_CA	0	0.290564964648571	0	0.353	0.085
GOLGA8A	Basal cell_CA	0	0.289959009820286	0	0.285	0.074
PIBF1	Basal cell_CA	0	0.284826894316913	0	0.353	0.08
NMB	Basal cell_CA	0	0.28440937779998	0	0.317	0.084
FAM110A	Basal cell_CA	0	0.28348533840165	0	0.349	0.093
NUDT3	Basal cell_CA	0	0.283253915177151	0	0.304	0.081
VPS16	Basal cell_CA	0	0.282358450433516	0	0.275	0.072
PMM2	Basal cell_CA	0	0.281474774087862	0	0.256	0.063
MEX3C	Basal cell_CA	0	0.279206774767541	0	0.255	0.059
C3orf38	Basal cell_CA	0	0.278061877692204	0	0.357	0.094
COMMD5	Basal cell_CA	0	0.277288856692696	0	0.339	0.097
DDX10	Basal cell_CA	0	0.276263914468992	0	0.268	0.065
ACYP2	Basal cell_CA	0	0.274747589873702	0	0.349	0.098
CRYL1	Basal cell_CA	0	0.27270178145567	0	0.298	0.086
FTX	Basal cell_CA	0	0.271204510900337	0	0.273	0.06
HIBCH	Basal cell_CA	0	0.271166462276492	0	0.365	0.095
DPH7	Basal cell_CA	0	0.266578391739339	0	0.298	0.069
EGLN1	Basal cell_CA	0	0.266182698323265	0	0.259	0.073
FAM120B	Basal cell_CA	0	0.265156208511376	0	0.265	0.057
RBM7	Basal cell_CA	0	0.264431846692714	0	0.333	0.094
CREB3	Basal cell_CA	0	0.263491372541467	0	0.303	0.093
ERGIC1	Basal cell_CA	0	0.263490061164756	0	0.295	0.093
TRAPPC12	Basal cell_CA	0	0.262661325733162	0	0.26	0.072
TBC1D17	Basal cell_CA	0	0.260620675041351	0	0.263	0.066
ARFGEF2	Basal cell_CA	0	0.259825021927661	0	0.265	0.061
PPP1R21	Basal cell_CA	0	0.259527605270283	0	0.32	0.084
LMO7	Basal cell_CA	0	0.25920648735644	0	0.263	0.054
ZNF83	Basal cell_CA	0	0.256574766601437	0	0.325	0.075
SLC4A1AP	Basal cell_CA	0	0.25470106447844	0	0.331	0.089
SMARCD1	Basal cell_CA	0	0.253168588259812	0	0.329	0.087
UBE2V1	Basal cell_CA	0	0.251337145373553	0	0.297	0.079
UBAP2	Basal cell_CA	0	0.251152319021796	0	0.3	0.068
TMEM60	Basal cell_CA	0	0.250046352689579	0	0.317	0.083
NDUFAF2	Basal cell_CA	3.23586468365124e-307	0.258142214796595	9.92892719531545e-303	0.287	0.089
TP53TG1	Basal cell_CA	3.63751633158884e-291	0.673214713470818	1.11613551118472e-286	0.295	0.098
CDKN2D	Basal cell_CA	1.94992970047852e-289	0.517515024824516	5.98316429294829e-285	0.277	0.088
NUPR1	Basal cell_CA	3.77962684636365e-278	0.477291444252094	1.15974070153822e-273	0.291	0.099
S100A8	Basal cell_CA	2.54531937090521e-259	2.46166161691566	7.81005795768554e-255	0.265	0.098
NUBP1	Basal cell_CA	1.19329345116558e-257	0.269825544426751	3.66150162555646e-253	0.256	0.083
RHNO1	Basal cell_CA	8.98625345371611e-205	0.625050416809544	2.75734200973825e-200	0.254	0.094
MARCO	Macrophage_CA	0	5.13659756766056	0	0.432	0.027
C1QB	Macrophage_CA	0	5.03279214908281	0	0.724	0.095
SLCO2B1	Macrophage_CA	0	5.03152517645273	0	0.353	0.011
TREM2	Macrophage_CA	0	4.98910281703147	0	0.37	0.013
C1QA	Macrophage_CA	0	4.96131532137487	0	0.719	0.098
DAB2	Macrophage_CA	0	4.88840893840447	0	0.394	0.022
MS4A4A	Macrophage_CA	0	4.8725902399318	0	0.396	0.018
PLA2G7	Macrophage_CA	0	4.86136463016611	0	0.251	0.019
MS4A7	Macrophage_CA	0	4.83639370432248	0	0.464	0.026
GPNMB	Macrophage_CA	0	4.83163691414423	0	0.499	0.051
VSIG4	Macrophage_CA	0	4.82903401489962	0	0.368	0.015
MSR1	Macrophage_CA	0	4.79676129958636	0	0.455	0.023
C1QC	Macrophage_CA	0	4.78778024883085	0	0.658	0.066
FCGR1A	Macrophage_CA	0	4.78558476216551	0	0.304	0.01
MRC1	Macrophage_CA	0	4.77966167413019	0	0.439	0.026
FPR3	Macrophage_CA	0	4.76253933051408	0	0.263	0.009
CD163	Macrophage_CA	0	4.7623856482342	0	0.436	0.021
CD68	Macrophage_CA	0	4.64475932379798	0	0.656	0.08
PLTP	Macrophage_CA	0	4.54143866724049	0	0.275	0.025
CYBA	Macrophage_CA	0	4.42081743274462	0	0.331	0.033
LILRB4	Macrophage_CA	0	4.34897393074539	0	0.289	0.012
SOD2	Macrophage_CA	0	4.34106337010691	0	0.301	0.022
FOS	Macrophage_CA	0	4.33212576869077	0	0.255	0.017
SLC15A3	Macrophage_CA	0	4.31325148177551	0	0.268	0.014
PILRA	Macrophage_CA	0	4.30480518731444	0	0.319	0.014
IGSF6	Macrophage_CA	0	4.30101160402701	0	0.358	0.021
SLC7A7	Macrophage_CA	0	4.26682876480938	0	0.323	0.016
SERPING1	Macrophage_CA	0	4.25010712487617	0	0.38	0.034
CYBB	Macrophage_CA	0	4.21804579966157	0	0.455	0.035
JUN	Macrophage_CA	0	4.1908588654797	0	0.344	0.019
LRP1	Macrophage_CA	0	4.17214666169948	0	0.33	0.029
CTSL	Macrophage_CA	0	4.16893862011992	0	0.514	0.09
MAFB	Macrophage_CA	0	4.15819132568501	0	0.384	0.034
NFKBIA	Macrophage_CA	0	4.13275536303126	0	0.305	0.016
SPI1	Macrophage_CA	0	4.12165752782067	0	0.466	0.036
FCGR3A	Macrophage_CA	0	4.08933607146893	0	0.48	0.043
HMOX1	Macrophage_CA	0	4.08372088772053	0	0.379	0.055
CD14	Macrophage_CA	0	4.05437032060212	0	0.358	0.029
CYP27A1	Macrophage_CA	0	4.01820595011573	0	0.31	0.044
NCF2	Macrophage_CA	0	4.0127324082563	0	0.342	0.021
SPP1	Macrophage_CA	0	3.97488367383702	0	0.306	0.095
FBP1	Macrophage_CA	0	3.96587415596238	0	0.443	0.086
SIRPA	Macrophage_CA	0	3.96232993680315	0	0.274	0.017
FCER1G	Macrophage_CA	0	3.93734411407239	0	0.644	0.083
TREM1	Macrophage_CA	0	3.88350072174118	0	0.31	0.021
MS4A6A	Macrophage_CA	0	3.86538906318389	0	0.413	0.036
SLC11A1	Macrophage_CA	0	3.83599621853404	0	0.362	0.026
C5AR1	Macrophage_CA	0	3.83586446317607	0	0.342	0.016
CFD	Macrophage_CA	0	3.81688721372107	0	0.41	0.054
PMP22	Macrophage_CA	0	3.81167697984973	0	0.303	0.021
CSF1R	Macrophage_CA	0	3.79622246126592	0	0.254	0.012
PLBD1	Macrophage_CA	0	3.76948434829042	0	0.292	0.037
NUPR1	Macrophage_CA	0	3.76265702082946	0	0.455	0.069
ALOX5	Macrophage_CA	0	3.73942741875881	0	0.333	0.043
FCGR2A	Macrophage_CA	0	3.73857980395145	0	0.423	0.031
KCTD12	Macrophage_CA	0	3.73141549821823	0	0.334	0.031
LGMN	Macrophage_CA	0	3.70970533446021	0	0.347	0.069
CXCL16	Macrophage_CA	0	3.70645503489973	0	0.435	0.053
AIF1	Macrophage_CA	0	3.68743907481175	0	0.54	0.077
CXCL3	Macrophage_CA	0	3.65706045320001	0	0.376	0.048
CPVL	Macrophage_CA	0	3.63485233052397	0	0.289	0.033
RNASE1	Macrophage_CA	0	3.60364129070183	0	0.309	0.055
MNDA	Macrophage_CA	0	3.59485381059633	0	0.35	0.025
FPR1	Macrophage_CA	0	3.5520155963191	0	0.279	0.015
IFI30	Macrophage_CA	0	3.54022246418556	0	0.371	0.039
GM2A	Macrophage_CA	0	3.50393879936733	0	0.358	0.053
HNMT	Macrophage_CA	0	3.47549339772084	0	0.347	0.043
TGFBI	Macrophage_CA	0	3.40475993079737	0	0.383	0.046
CD86	Macrophage_CA	0	3.39710808225269	0	0.267	0.021
ITGAX	Macrophage_CA	0	3.38244894942809	0	0.262	0.02
RNASE6	Macrophage_CA	0	3.34218750719106	0	0.273	0.026
MPP1	Macrophage_CA	0	3.33906417228368	0	0.301	0.034
LY86	Macrophage_CA	0	3.31144250410049	0	0.296	0.026
SCD	Macrophage_CA	0	3.28965212407696	0	0.286	0.042
ALDH2	Macrophage_CA	0	3.27532004735321	0	0.387	0.064
HCK	Macrophage_CA	0	3.26610004966422	0	0.273	0.035
SLC31A2	Macrophage_CA	0	3.2209500987454	0	0.308	0.04
IL18	Macrophage_CA	0	3.22005602051792	0	0.267	0.034
TSPAN4	Macrophage_CA	0	3.16892982419213	0	0.252	0.036
C1orf162	Macrophage_CA	0	3.15984614108898	0	0.466	0.088
RAB31	Macrophage_CA	0	3.13846821289138	0	0.36	0.038
CXCL2	Macrophage_CA	0	3.13191716707741	0	0.381	0.064
CLEC7A	Macrophage_CA	0	3.10731694980036	0	0.338	0.033
RNF130	Macrophage_CA	0	3.10170869105376	0	0.409	0.082
RASSF4	Macrophage_CA	0	3.05925497100424	0	0.289	0.033
RAB20	Macrophage_CA	0	3.03571077574409	0	0.266	0.032
TIMP2	Macrophage_CA	0	3.00432235090681	0	0.367	0.066
LST1	Macrophage_CA	0	3.00104504868377	0	0.415	0.066
TMEM176B	Macrophage_CA	0	2.98629310381254	0	0.322	0.068
C3AR1	Macrophage_CA	0	2.91687460828495	0	0.296	0.036
HLA-DMB	Macrophage_CA	0	2.91624003843801	0	0.414	0.088
IL1B	Macrophage_CA	0	2.89001627874042	0	0.269	0.033
KLF4	Macrophage_CA	0	2.87040978617997	0	0.348	0.078
MCOLN1	Macrophage_CA	0	2.80376835242643	0	0.266	0.048
LAIR1	Macrophage_CA	0	2.7818251116181	0	0.339	0.059
GAA	Macrophage_CA	0	2.72091907828122	0	0.309	0.053
CCDC88A	Macrophage_CA	0	2.67955349751565	0	0.315	0.066
ENG	Macrophage_CA	0	2.65958549833355	0	0.261	0.035
CORO1C	Macrophage_CA	0	2.64754950787876	0	0.315	0.079
FUCA1	Macrophage_CA	0	2.64238263493676	0	0.262	0.064
FN1	Macrophage_CA	0	2.64009307568425	0	0.301	0.065
ACSL1	Macrophage_CA	0	2.61680528619384	0	0.319	0.07
PLAUR	Macrophage_CA	0	2.52720064211265	0	0.412	0.083
LY96	Macrophage_CA	0	2.51533916647764	0	0.371	0.094
VAT1	Macrophage_CA	0	2.51527569400245	0	0.312	0.078
TMEM176A	Macrophage_CA	0	2.51331853245779	0	0.278	0.062
CXCL8	Macrophage_CA	0	2.46122343593499	0	0.316	0.056
TNFAIP2	Macrophage_CA	0	2.45107177880674	0	0.286	0.055
GNS	Macrophage_CA	0	2.43964538178482	0	0.328	0.074
CSTA	Macrophage_CA	0	2.38346293331997	0	0.303	0.039
IDH1	Macrophage_CA	0	2.30820894954843	0	0.312	0.078
TBXAS1	Macrophage_CA	0	2.30693701337287	0	0.258	0.06
IRF8	Macrophage_CA	0	2.25407820417942	0	0.261	0.038
PECAM1	Macrophage_CA	0	2.22359416546894	0	0.301	0.066
ALDH1A1	Macrophage_CA	0	2.20846711362705	0	0.279	0.064
MARCKS	Macrophage_CA	0	2.19219646592377	0	0.278	0.095
SCPEP1	Macrophage_CA	0	2.16257100673802	0	0.343	0.097
UNC93B1	Macrophage_CA	0	2.07666392990382	0	0.259	0.064
LYN	Macrophage_CA	0	1.94207150387063	0	0.27	0.065
LACTB	Macrophage_CA	0	1.92858044296021	0	0.268	0.08
THEMIS2	Macrophage_CA	0	1.92657108260878	0	0.275	0.073
SCARB2	Macrophage_CA	0	1.9026844946756	0	0.297	0.097
PLEK	Macrophage_CA	0	1.8928207250868	0	0.306	0.073
CPM	Macrophage_CA	0	1.88844593029079	0	0.312	0.072
TNFSF13B	Macrophage_CA	0	1.82194799575747	0	0.297	0.078
ETS2	Macrophage_CA	0	1.79802171044315	0	0.301	0.087
RAB13	Macrophage_CA	0	1.77428696785617	0	0.294	0.087
ACTN1	Macrophage_CA	0	1.74554226351198	0	0.257	0.085
QKI	Macrophage_CA	0	1.74004705492451	0	0.268	0.073
AP1B1	Macrophage_CA	0	1.69627124482811	0	0.252	0.089
FNDC3B	Macrophage_CA	0	1.61438228152948	0	0.255	0.083
FUOM	Macrophage_CA	0	1.57062953532133	0	0.272	0.095
